t,agent,x,y,z,psi,x_hat,y_hat,z_hat,psi_hat,u_hat,v_hat,ex,ey,ez,e_norm,traceP_pos,traceP_vel,Pxx,Pyy,Pzz,Ppsi,Puu,Pvv,last_local_update,last_coop_update,quality
0.1,A04,49.95400558109044,-49.94481016462049,69.0,179.0,50.19768512035544,-50.238551969345835,69.0,-179.40544444110031,0.4658646223934613,0.021697408120065983,0.24367953926499553,-0.29374180472534306,0.0,0.3816594892043195,0.5020211623462434,0.0023611189369363997,0.25100976128121205,0.2510105954097642,8.056552671478742e-07,1.1619862693560294,0.0011023703550357108,0.0012587485819006892,0.1,0.0,0.5020211623462434
0.13333333333333333,A01,-100.00928148478962,0.19486389975496593,69.0,180.0,-99.78095519874915,-0.24293597945678833,69.0,-179.6757829322412,0.2013946990659787,-0.04607687895530235,0.22832628604047045,-0.43779987921175423,0.0,0.4937627235169351,0.5026946707535193,0.002143752541930102,0.2513465916053285,0.2513472737390096,8.054091811166185e-07,0.9010182934312445,0.0009710096453018045,0.0011727428966282977,0.13333333333333333,0.0,0.5026946707535193
0.13333333333333333,A02,99.90403627009991,-0.206488740816665,69.0,179.8965990455301,100.17111114629792,-0.24341955142551597,69.0,179.9628983915415,0.5556717504876177,-0.06197637342057863,0.2670748761980093,-0.03693081060885098,0.0,0.26961616099263935,0.5026953360427151,0.002143752541930102,0.25134659213440275,0.2513479384991312,8.054091811166185e-07,0.9010182934312445,0.0009710096453018045,0.0011727428966282977,0.13333333333333333,0.0,0.5026953360427151
0.13333333333333333,A03,49.97615458418255,50.12768022696834,69.0,182.6173378290878,50.21117312192524,49.764546603804526,69.0,179.41099622745242,0.24095416878740225,0.028012208597418663,0.23501853774268966,-0.3631336231638116,0.0,0.43255027610069696,0.5026947665655839,0.002143752541930102,0.25134659282222716,0.25134736833417565,8.054091811166185e-07,0.9010182934312445,0.0009710096453018045,0.0011727428966282977,0.13333333333333333,0.0,0.5026947665655839
0.13333333333333333,A04,49.93782138310446,-49.92775493669806,69.0,178.0,50.18048960189025,-50.238523748086116,69.0,-179.25181256626112,0.48622032888607625,0.015022290537609954,0.24266821878578781,-0.31076881138805845,0.0,0.39429065236220556,0.5026951501201802,0.002143752541930102,0.2513465912516652,0.25134775345933386,8.054091811166185e-07,0.9010182934312445,0.0009710096453018045,0.0011727428966282977,0.13333333333333333,0.0,0.5026951501201802
0.16666666666666666,A01,-100.01151979494072,0.24747081759347,69.0,179.0,-99.78778752581597,-0.24416543179308148,69.0,-179.43740144770342,0.20304145988046707,-0.038815835096174034,0.22373226912475275,-0.4916362493865515,0.0,0.5401502846047442,0.5033683617046115,0.0020493575515792978,0.2516833978571611,0.2516841584475879,8.053998624784103e-07,0.7360382923417144,0.0009090885543573005,0.001140268997221997,0.16666666666666666,0.0,0.5033683617046115
0.16666666666666666,A02,99.87777500321546,-0.2607064687665968,69.0,179.78251301625116,100.15020722885457,-0.24465250251816617,69.0,179.9907183642174,0.5834576216156102,-0.047688015936694146,0.27243222563910763,0.01605396624843064,0.0,0.2729048321283143,0.5033693552760973,0.0020493575515792978,0.2516833992436237,0.25168515063261104,8.053998624784103e-07,0.7360382923417144,0.0009090885543573005,0.001140268997221997,0.16666666666666666,0.0,0.5033693552760973
0.16666666666666666,A03,49.96934634475254,50.15647163493509,69.0,181.6173378290878,50.20213682100142,49.76476026201767,69.0,-179.25481331189656,0.25211706650035354,0.026629665086547172,0.23279047624887994,-0.3917113729174204,0.0,0.4556634783533027,0.5033684862550828,0.0020493575515792978,0.25168339904317816,0.25168428181204217,8.053998624784103e-07,0.7360382923417144,0.0009090885543573005,0.001140268997221997,0.16666666666666666,0.0,0.5033684862550828
0.16666666666666666,A04,49.92291226582967,-49.91069552427958,69.0,177.0,50.164183341002094,-50.23821816049187,69.0,-179.19304417473583,0.48731337783477746,0.016361878211016898,0.24127107517242052,-0.3275226362122865,0.0,0.4067957828521598,0.5033690792293363,0.0020493575515792978,0.2516833964513672,0.2516848773781065,8.053998624784103e-07,0.7360382923417144,0.0009090885543573005,0.001140268997221997,0.16666666666666666,0.0,0.5033690792293363
0.19999999999999998,A01,-100.01301209446349,0.30325954416385414,69.0,178.88944671773925,-99.79418757234998,-0.2439972739639778,69.0,-179.5077354102612,0.19890571475838784,-0.013232383934947162,0.21882452211350767,-0.5472568181278319,0.0,0.5893845913031692,0.5040419742021455,0.002006275585771153,0.25202017743704297,0.25202099136559286,8.053995095882704e-07,0.6223621147697042,0.000878570251083831,0.0011277053346873222,0.19999999999999998,0.0,0.5040419742021455
0.19999999999999998,A02,99.8514642015935,-0.31665726304092573,69.0,180.60906850686865,100.12915776508284,-0.24559356605227775,69.0,179.86355829305717,0.6017162387411273,-0.04008681393743291,0.27769356348933627,0.07106369698864798,0.0,0.28664222339547324,0.5040433378632952,0.002006275585771153,0.2520201796853433,0.25202235277844237,8.053995095882704e-07,0.6223621147697042,0.000878570251083831,0.0011277053346873222,0.19999999999999998,0.0,0.5040433378632952
0.19999999999999998,A03,49.96231326646866,50.18412196100932,69.0,180.6173378290878,50.19292798986535,49.76497596575347,69.0,-178.6756027232196,0.260857219253878,0.023833477444029805,0.2306147233966911,-0.41914599525584606,0.0,0.4783999539991053,0.5040421294340903,0.002006275585771153,0.2520201774552415,0.2520211465793392,8.053995095882704e-07,0.6223621147697042,0.000878570251083831,0.0011277053346873222,0.19999999999999998,0.0,0.5040421294340903
0.19999999999999998,A04,49.90789918216787,-49.89325471413689,69.0,178.0,50.147792643588524,-50.235092873431256,69.0,179.4127869560715,0.48863731416237166,0.03262457240528012,0.2398934614206567,-0.3418381592943689,0.0,0.41761489434902394,0.5040429385924861,0.002006275585771153,0.25202017482565103,0.2520219583673254,8.053995095882704e-07,0.6223621147697042,0.000878570251083831,0.0011277053346873222,0.19999999999999998,0.0,0.5040429385924861
0.2333333333333333,A01,-100.01848930293103,0.36211098458777513,69.0,179.88944671773925,-99.80367413375694,-0.24220598390264172,69.0,-179.80813974903782,0.23129812313621734,0.023414686284082678,0.21481516917408783,-0.6043169684904168,0.0,0.6413614856792847,0.504715521682301,0.001985997932735504,0.25235693150040306,0.2523577847824018,8.053994962245489e-07,0.5393149827294068,0.0008631989503991924,0.0011227989823363118,0.2333333333333333,0.0,0.504715521682301
0.2333333333333333,A02,99.82601709559174,-0.37435266340436585,69.0,180.5172905749514,100.10872690125062,-0.2469871659627546,69.0,179.89432886070472,0.6059919420370614,-0.04091191098707864,0.2827098056588824,0.12736549744161124,0.0,0.31007548138192437,0.5047172889629776,0.001985997932735504,0.252356935304771,0.2523595482587105,8.053994962245489e-07,0.5393149827294068,0.0008631989503991924,0.0011227989823363118,0.2333333333333333,0.0,0.5047172889629776
0.2333333333333333,A03,49.9531978925302,50.21131538317521,69.0,179.6173378290878,50.18217803600895,49.76577814530165,69.0,-178.70197434889545,0.28419833587235194,0.027254336303629306,0.22898014347875062,-0.4455372378735589,0.0,0.5009344632180436,0.504715713105194,0.001985997932735504,0.25235693079326266,0.2523579769124351,8.053994962245489e-07,0.5393149827294068,0.0008631989503991924,0.0011227989823363118,0.2333333333333333,0.0,0.504715713105194
0.2333333333333333,A04,49.8951433167954,-49.877656473543496,69.0,177.92664191316442,50.13321282894567,-50.234074021140586,69.0,179.5018509330664,0.4692125982430147,0.030863839658895616,0.2380695121502754,-0.3564175475970899,0.0,0.42861469976027883,0.5047167391736037,0.001985997932735504,0.2523569279512408,0.2523590058228667,8.053994962245489e-07,0.5393149827294068,0.0008631989503991924,0.0011227989823363118,0.2333333333333333,0.0,0.5047167391736037
0.26666666666666666,A01,-100.01914170863938,0.42147403430364905,69.0,180.04197248115062,-99.80986906965462,-0.2406015218354143,69.0,-179.84912301211898,0.21380528118018052,0.03772431222907026,0.209272638984757,-0.6620755561390633,0.0,0.6943623545847618,0.5053890336586733,0.001976248120481485,0.25269366338868493,0.25269456487049263,8.053994957184735e-07,0.4760154172427895,0.0008553721521724788,0.0011208759683090062,0.26666666666666666,0.0,0.5053890336586733
0.26666666666666666,A02,99.80069552853426,-0.4328370204411319,69.0,179.5172905749514,100.0884849267734,-0.248814227076394,69.0,-179.8638150456212,0.6067909072201761,-0.04016162321907729,0.2877893982391413,0.18402279336473792,0.0,0.34159497393347005,0.5053912065879503,0.001976248120481485,0.2526936703726447,0.2526967308158099,8.053994957184735e-07,0.4760154172427895,0.0008553721521724788,0.0011208759683090062,0.26666666666666666,0.0,0.5053912065879503
0.26666666666666666,A03,49.94447815779524,50.23682635987196,69.0,180.6173378290878,50.17168008166411,49.76696932524017,69.0,-179.34762075896936,0.2963592174791413,0.02477992018290756,0.2272019238688685,-0.4698570346317936,0.0,0.5219064544558705,0.5053892639442541,0.001976248120481485,0.2526936640962659,0.25269479444849247,8.053994957184735e-07,0.4760154172427895,0.0008553721521724788,0.0011208759683090062,0.26666666666666666,0.0,0.5053892639442541
0.26666666666666666,A04,49.87938665302597,-49.863259807007886,69.0,178.92664191316442,50.11661746195444,-50.23248277005798,69.0,179.12074853285617,0.4804299857869489,0.0257856961359714,0.23723080892847292,-0.36922296305009183,0.0,0.4388667829174898,0.505390477097914,0.001976248120481485,0.2526936612539454,0.2526960104444728,8.053994957184735e-07,0.4760154172427895,0.0008553721521724788,0.0011208759683090062,0.26666666666666666,0.0,0.505390477097914
0.3,A01,-100.01970853406367,0.4798528610141279,69.0,180.30420939346462,-99.81593860963073,-0.24021075505270237,69.0,-179.89313932234015,0.20157264163918864,0.022072096116474624,0.20376992443293318,-0.7200636160668302,0.0,0.7483406933253348,0.5060625053989827,0.001971485991462126,0.2530303787267556,0.2530313212727314,8.053994956993086e-07,0.4261905513263243,0.0008513648116004522,0.0011201211798616741,0.3,0.0,0.5060625053989827
0.3,A02,99.77410363239541,-0.4920563169984162,69.0,180.5172905749514,100.06731648274877,-0.2492019096042815,69.0,179.96429801210036,0.6174130539530911,-0.03042477946306623,0.2932128503533562,0.24285440739413466,0.0,0.3807256739479175,0.5060650969727963,0.001971485991462126,0.2530303889679521,0.2530339026053485,8.053994956993086e-07,0.4261905513263243,0.0008513648116004522,0.0011201211798616741,0.3,0.0,0.5060650969727963
0.3,A03,49.93643576042459,50.25906703939092,69.0,179.6173378290878,50.16162580216911,49.76595662107448,69.0,-179.27065360782413,0.29844501549213653,-0.0040336130853510475,0.22519004174452562,-0.49311041831644076,0.0,0.5420963378894165,0.5060627895771397,0.001971485991462126,0.2530303812206214,0.25303160295702265,8.053994956993086e-07,0.4261905513263243,0.0008513648116004522,0.0011201211798616741,0.3,0.0,0.5060627895771397
0.3,A04,49.86133972948592,-49.84810018023971,69.0,177.92664191316442,50.09822443084793,-50.23150054595374,69.0,179.38677384626857,0.5079345692049665,0.03362541933134541,0.23688470136200834,-0.38340036571403147,0.0,0.45067749241449917,0.5060641939386642,0.001971485991462126,0.2530303780223301,0.2530330105168384,8.053994956993086e-07,0.4261905513263243,0.0008513648116004522,0.0011201211798616741,0.3,0.0,0.5060641939386642
0.3333333333333333,A01,-100.02112303525156,0.5379557001322156,69.0,181.30420939346462,-99.82262390574166,-0.24073296199100222,69.0,179.9789263846639,0.20116016510534815,-0.0021849751112621787,0.1984991295098979,-0.7786886621232179,0.0,0.8035906525933675,0.5067359486251554,0.00196913199826925,0.25336708192150253,0.2533680613041572,8.053994956985829e-07,0.3859698798809046,0.0008493072407394855,0.0011198247575297643,0.3333333333333333,0.0,0.5067359486251554
0.3333333333333333,A02,99.74957010443175,-0.5537010516077702,69.0,180.8670687771037,100.04763943159583,-0.2505250773360057,69.0,179.93399202242824,0.6068678480339236,-0.037694803451422156,0.29806932716407175,0.30317597427176446,0.0,0.42515996421544217,0.5067389808820703,0.00196913199826925,0.25336709384912204,0.2533710816334525,8.053994956985829e-07,0.3859698798809046,0.0008493072407394855,0.0011198247575297643,0.3333333333333333,0.0,0.5067389808820703
0.3333333333333333,A03,49.92692847640794,50.28136360683374,69.0,180.46483607717622,50.15054153065198,49.76557648908821,69.0,-179.42280724192256,0.3118495539307474,-0.009546480491722312,0.22361305424404065,-0.515787117745532,0.0,0.5621735931725996,0.5067362921001674,0.00196913199826925,0.2533670841979527,0.2533684025027191,8.053994956985829e-07,0.3859698798809046,0.0008493072407394855,0.0011198247575297643,0.3333333333333333,0.0,0.5067362921001674
0.3333333333333333,A04,49.84675866248459,-49.83561479803086,69.0,178.92664191316442,50.08224659820094,-50.23053353437934,69.0,179.2090308650411,0.4971104788802764,0.02006273092065647,0.23548793571634974,-0.3949187363484796,0.0,0.45979927814974614,0.5067379192543745,0.00196913199826925,0.2533670825575535,0.25337003129732527,8.053994956985829e-07,0.3859698798809046,0.0008493072407394855,0.0011198247575297643,0.3333333333333333,0.0,0.5067379192543745
0.36666666666666664,A01,-100.02167528947346,0.5965451275795287,69.0,182.30420939346462,-99.82878562951767,-0.24160706877921698,69.0,179.65616669751626,0.19472598448956438,-0.022682434144838958,0.19288965995579588,-0.8381521963587457,0.0,0.8600613496599251,0.5074093750156075,0.0019679575684183473,0.25370377572551833,0.25370479389059347,8.053994956985554e-07,0.3528356842891384,0.0008482492481450996,0.0011197083202732479,0.36666666666666664,0.0,0.5074093750156075
0.36666666666666664,A02,99.72146539646607,-0.6132115446604571,69.0,179.8670687771037,100.02556655263828,-0.25058839958147455,69.0,-179.9482668290815,0.6285954891859281,-0.010051126711972475,0.3041011561722087,0.3626231450789826,0.0,0.47325791967197645,0.5074128378831713,0.0019679575684183473,0.2537037894269711,0.25370824305670453,8.053994956985554e-07,0.3528356842891384,0.0008482492481450996,0.0011197083202732479,0.36666666666666664,0.0,0.5074128378831713
0.36666666666666664,A03,49.91887016452763,50.301434554508305,69.0,181.46483607717622,50.14043824440533,49.764622799237536,69.0,-179.6792350649108,0.30885362246666365,-0.025971739082949776,0.22156807987769866,-0.5368117552707687,0.0,0.5807402815524113,0.5074097869471855,0.0019679575684183473,0.25370377732875804,0.25370520421893183,8.053994956985554e-07,0.3528356842891384,0.0008482492481450996,0.0011197083202732479,0.36666666666666664,0.0,0.5074097869471855
0.36666666666666664,A04,49.834516628119694,-49.823962187418665,69.0,179.92664191316442,50.06808908633812,-50.230029734382434,69.0,179.1645578041199,0.4691185206593695,0.011230206010446043,0.23357245821842554,-0.4060675469637687,0.0,0.468451647382492,0.5074116173819169,0.0019679575684183473,0.25370377698455865,0.2537070349978626,8.053994956985554e-07,0.3528356842891384,0.0008482492481450996,0.0011197083202732479,0.36666666666666664,0.0,0.5074116173819169
0.39999999999999997,A01,-100.02455408684376,0.6592344946675754,69.0,181.30420939346462,-99.83654818899888,-0.24133789239906928,69.0,179.8496699574415,0.2096568872680411,-0.0010342835968750672,0.18800589784488864,-0.9005723870666447,0.0,0.9199874140287883,0.508082786790027,0.0019673674071095672,0.25404046239684824,0.25404151899368316,8.053994956985542e-07,0.32507950225678767,0.0008477048283432498,0.0011196625787663174,0.39999999999999997,0.0,0.508082786790027
0.39999999999999997,A02,99.69753113659527,-0.6720574369280609,69.0,178.8670687771037,100.00638339459262,-0.25014863987321356,69.0,-179.67209409272263,0.6085297991266012,0.022026332410733616,0.3088522579973443,0.4219087970548473,0.0,0.5228735509684215,0.50808671330415,0.0019673674071095672,0.25404047569717036,0.254045432207484,8.053994956985542e-07,0.32507950225678767,0.0008477048283432498,0.0011196625787663174,0.39999999999999997,0.0,0.50808671330415
0.39999999999999997,A03,49.909062619111005,50.319874859098064,69.0,180.48982324947136,50.12914168591867,49.76241760290724,69.0,-179.6260644200898,0.3207094005831605,-0.04701838318541437,0.22007906680766354,-0.5574572561908226,0.0,0.5993274464987671,0.5080832688735721,0.0019673674071095672,0.2540404628464488,0.25404200062762766,8.053994956985542e-07,0.32507950225678767,0.0008477048283432498,0.0011196625787663174,0.39999999999999997,0.0,0.5080832688735721
0.39999999999999997,A04,49.817344244865076,-49.81371180605863,69.0,178.92664191316442,50.050614143066994,-50.23111085861066,69.0,179.3716747607965,0.4902917135440358,-0.00800422808912003,0.23326989820191812,-0.41739905255203524,0.0,0.47815982106244553,0.5080852730293435,0.0019673674071095672,0.2540404638123925,0.25404400381745534,8.053994956985542e-07,0.32507950225678767,0.0008477048283432498,0.0011196625787663174,0.39999999999999997,0.0,0.5080852730293435
0.4333333333333333,A01,-100.02482390650839,0.71971587747723,69.0,180.30420939346462,-99.84264123258741,-0.24296618632202627,69.0,-179.9224180061055,0.19925539780672363,-0.024432709575953945,0.18218267392097687,-0.9626820637992562,0.0,0.9797689945276857,0.5087561968529842,0.001967069183424681,0.25437714340388506,0.2543782480496036,8.053994956985542e-07,0.30150116481833644,0.0008474245744767305,0.0011196446089479506,0.4333333333333333,0.0,0.5087561968529842
0.4333333333333333,A02,99.6732103595836,-0.7354099854654275,69.0,179.8670687771037,99.98709341861067,-0.24943603737576076,69.0,-179.93522103107574,0.5963032671480829,0.004975945280445333,0.3138830590270629,0.4859739480896667,0.0,0.5785267953742892,0.5087605533750287,0.001967069183424681,0.25437715462153565,0.25438259335399743,8.053994956985542e-07,0.30150116481833644,0.0008474245744767305,0.0011196446089479506,0.4333333333333333,0.0,0.5087605533750287
0.4333333333333333,A03,49.90043559086459,50.34289555178121,69.0,179.48982324947136,50.118613046819256,49.7629530833691,69.0,-179.45471873004925,0.3186272649683018,-0.002577698063147664,0.21817745595466675,-0.5799424684121135,0.0,0.6196246193904709,0.508756751194973,0.001967069183424681,0.2543771429711804,0.254378802824297,8.053994956985542e-07,0.30150116481833644,0.0008474245744767305,0.0011196446089479506,0.4333333333333333,0.0,0.508756751194973
0.4333333333333333,A04,49.80206842617783,-49.8007305365712,69.0,179.66706499032492,50.03436460791581,-50.2297100876905,69.0,179.36322535361705,0.4893784351015216,0.01804961115443924,0.23229618173797917,-0.42897955111929775,0.0,0.48783703357633523,0.5087589446766901,0.001967069183424681,0.2543771445255649,0.2543809947516295,8.053994956985542e-07,0.30150116481833644,0.0008474245744767305,0.0011196446089479506,0.4333333333333333,0.0,0.5087589446766901
0.4666666666666666,A01,-100.02545946133837,0.7807259459909235,69.0,179.30420939346462,-99.8489197778343,-0.2451559606675098,69.0,-179.71074251821196,0.19514242652125852,-0.043440336666734164,0.17653968350407467,-1.0258819066584333,0.0,1.0409610685615776,0.509429596865493,0.0019669178275569907,0.2547138208466121,0.2547149706193853,8.053994956985542e-07,0.2812328487363549,0.0008472802782511942,0.0011196375493057965,0.4666666666666666,0.0,0.509429596865493
0.4666666666666666,A02,99.64378344418532,-0.8008416027585987,69.0,180.32702567801292,99.96431794586157,-0.25040381660513694,69.0,-179.9721142719526,0.6302843840573825,-0.017626647719669777,0.3205345016762493,0.5504377861534617,0.0,0.6369647739006966,0.5094343730290015,0.0019669178275569907,0.25471383078246235,0.2547197368470435,8.053994956985542e-07,0.2812328487363549,0.0008472802782511942,0.0011196375493057965,0.4666666666666666,0.0,0.5094343730290015
0.4666666666666666,A03,49.89195327165865,50.363950744968434,69.0,178.48982324947136,50.10826495229402,49.76336781009549,69.0,-179.3510556682274,0.3153195198547538,0.01191836995645045,0.21631168063537132,-0.6005829348729463,0.0,0.6383499078404419,0.5094302284420092,0.0019669178275569907,0.2547138199507463,0.2547156030917673,8.053994956985542e-07,0.2812328487363549,0.0008472802782511942,0.0011196375493057965,0.4666666666666666,0.0,0.5094302284420092
0.4666666666666666,A04,49.784066558266765,-49.78920911843198,69.0,180.26811039231606,50.016200984898994,-50.22846012510803,69.0,179.36573741291295,0.511260640525864,0.026200368264384474,0.2321344266322285,-0.4392510066760522,0.0,0.4968177119364795,0.5094326108612741,0.0019669178275569907,0.2547138222000434,0.25471798326173506,8.053994956985542e-07,0.2812328487363549,0.0008472802782511942,0.0011196375493057965,0.4666666666666666,0.0,0.5094326108612741
0.49999999999999994,A01,-100.03067657855459,0.8442858601679105,69.0,179.09505916719868,-99.85852745573088,-0.2462120749974995,69.0,-179.71602221684793,0.23170238413902072,-0.03594579678211261,0.1721491228237113,-1.09049793516541,0.0,1.1040022948748776,0.5101029913403362,0.001966840751754288,0.2550504958926259,0.25505169004821465,8.053994956985542e-07,0.2636314826454512,0.0008472059759215971,0.0011196347758326906,0.49999999999999994,0.0,0.5101029913403362
0.49999999999999994,A02,99.61777389446793,-0.865440985932168,69.0,179.32702567801292,99.94377379731529,-0.2514362459348043,69.0,-179.8854679398543,0.6250060772866552,-0.018167859205459914,0.32599990284735725,0.6140047399973637,0.0,0.695181816070959,0.5101082395217645,0.001966840751754288,0.2550505053950887,0.2550569287271801,8.053994956985542e-07,0.2636314826454512,0.0008472059759215971,0.0011196347758326906,0.49999999999999994,0.0,0.5101082395217645
0.49999999999999994,A03,49.881455495761664,50.38389345623833,69.0,179.48982324947136,50.09657567340309,49.764545684579794,69.0,-179.55239044352305,0.3291620804644772,0.0201511150952096,0.215120177641424,-0.6193477716585392,0.0,0.6556434649158609,0.5101037004691139,0.001966840751754288,0.2550504941756315,0.2550524008939868,8.053994956985542e-07,0.2636314826454512,0.0008472059759215971,0.0011196347758326906,0.49999999999999994,0.0,0.5101037004691139
0.49999999999999994,A04,49.768577666974814,-49.77787103973371,69.0,181.26811039231606,49.99970847176366,-50.226668632692586,69.0,179.3413935726129,0.5050465351033814,0.037658369130132846,0.2311308047888474,-0.44879759295887567,0.0,0.50481751987032,0.5101062995281903,0.001966840751754288,0.25505049732670276,0.25505499680199195,8.053994956985542e-07,0.2636314826454512,0.0008472059759215971,0.0011196347758326906,0.49999999999999994,0.0,0.5101062995281903
0.5333333333333333,A01,-100.03059318865078,0.9076423612907667,69.0,179.27573556432313,-99.8646959721222,-0.2476010613888211,69.0,-179.74485521804496,0.21344114913858248,-0.039581458896022444,0.16589721652857747,-1.1552434226795878,0.0,1.1670943629785804,0.5107764004805252,0.001966801399722314,0.25538716885679097,0.25538842622423863,8.053994956985544e-07,0.24821041041632425,0.0008471677134871844,0.0011196336862351296,0.5333333333333333,0.0,0.5107764004805252
0.5333333333333333,A02,99.59252013157558,-0.9275828847468873,69.0,180.32702567801292,99.9238251357495,-0.2492737903475911,69.0,179.98197578262852,0.6142596696809596,0.02010268594684656,0.3313050041739132,0.6783090943992962,0.0,0.7548948491912433,0.5107820973317903,0.001966801399722314,0.25538717799300736,0.25539411393928724,8.053994956985544e-07,0.24821041041632425,0.0008471677134871844,0.0011196336862351296,0.5333333333333333,0.0,0.5107820973317903
0.5333333333333333,A03,49.87524413581985,50.401278321344954,69.0,179.69306623008754,50.087909928534394,49.76449538898282,69.0,-179.59277753736114,0.3020561623147509,0.006677350207813746,0.2126657927145459,-0.6367829323621308,0.0,0.6713562707971232,0.5107771801127834,0.001966801399722314,0.2553871664346579,0.2553892082786298,8.053994956985544e-07,0.24821041041632425,0.0008471677134871844,0.0011196336862351296,0.5333333333333333,0.0,0.5107771801127834
