t,receiver,sender,msg_intact,range,t_meas,t_tx_payload,packet_age,sender_x_hat,sender_y_hat,sender_z_hat,sender_Pxx,sender_Pyy,sender_Pzz,receiver_x_hat,receiver_y_hat,receiver_z_hat,receiver_traceP_pos,nu
68.06666666666537,A02,A01,1,175.36203517034156,63.08360067382103,62.96666666666565,0.11693400715537905,-109.08390755756905,-0.42364484543522524,69.0,0.3354449466310027,0.7512875489324128,8.053994956985469e-07,61.805907985467485,-0.9232836523947102,69.0,0.9514543871070835,nan
68.06666666666537,A03,A01,1,152.18307064000558,63.06813549897865,62.96666666666565,0.10146883231299597,-109.08390755756905,-0.42364484543522524,69.0,0.3354449466310027,0.7512875489324128,8.053994956985469e-07,30.95688544301688,50.711199512583825,69.0,0.9264776765925794,nan
68.06666666666537,A04,A01,1,141.56517155789692,63.061109220741756,62.96666666666565,0.09444255407610314,-109.08390755756905,-0.42364484543522524,69.0,0.3354449466310027,0.7512875489324128,8.053994956985469e-07,19.76387471870701,-48.79271552909191,69.0,1.00767793005316,nan
73.23333333333174,A03,A02,1,58.95372278341837,68.23930692943054,68.1999999999987,0.039306929431845106,61.745274703966714,-0.9197042065788441,69.0,0.42342065974769383,0.5300544294015467,8.053994956985469e-07,29.647304870014317,50.44409497203923,69.0,0.9069773571759593,nan
73.23333333333174,A04,A02,1,61.23354423758186,68.2408017033576,68.1999999999987,0.04080170335890898,61.745274703966714,-0.9197042065788441,69.0,0.42342065974769383,0.5300544294015467,8.053994956985469e-07,17.591430543480026,-48.2622918613358,69.0,0.9699206967680014,nan
73.2999999999984,A01,A02,1,169.28679441244861,68.3128836167911,68.1999999999987,0.11288361679240211,61.745274703966714,-0.9197042065788441,69.0,0.42342065974769383,0.5300544294015467,8.053994956985469e-07,-110.58886608179134,-0.3764566651558547,69.0,1.201856665787667,nan
78.46666666666478,A02,A03,1,60.255546390730366,73.47337411679257,73.43333333333173,0.040040783460838725,29.60067351626447,50.44901292746585,69.0,0.5142645808414951,0.3960792142997365,8.053994956985469e-07,55.64507719829404,-1.1823390097757482,69.0,1.021802701772404,nan
78.49999999999811,A04,A03,1,99.95213199952906,73.49991527271204,73.43333333333173,0.06658193938031332,29.60067351626447,50.44901292746585,69.0,0.5142645808414951,0.3960792142997365,8.053994956985469e-07,14.935776117396907,-48.36256200495586,69.0,0.9834554244642698,nan
78.53333333333144,A01,A03,1,148.92385758104214,73.5325706257979,73.43333333333173,0.09923729246617086,29.60067351626447,50.44901292746585,69.0,0.5142645808414951,0.3960792142997365,8.053994956985469e-07,-111.59929929789017,-0.3308346944493451,69.0,1.2198046595724066,nan
83.73333333333115,A02,A04,1,64.23780177227576,78.74283778519533,78.6999999999981,0.04283778519723569,14.852067575204023,-48.367902742454106,69.0,0.5417586147379618,0.44506427608976085,8.053994956985469e-07,52.89862851749031,-0.7563532357962677,69.0,0.9689062802022184,nan
83.76666666666448,A03,A04,1,100.83721346496004,78.7671431783087,78.6999999999981,0.06714317831060157,14.852067575204023,-48.367902742454106,69.0,0.5417586147379618,0.44506427608976085,8.053994956985469e-07,26.582407067162624,50.77253356352163,69.0,0.9893790655962704,nan
83.79999999999781,A01,A04,1,133.9334937058811,78.7893162551959,78.6999999999981,0.08931625519780084,14.852067575204023,-48.367902742454106,69.0,0.5417586147379618,0.44506427608976085,8.053994956985469e-07,-112.39959482233051,-0.6190905361930074,69.0,1.197539482967511,nan
89.06666666666418,A02,A01,1,167.13193985126415,84.07805109924819,83.96666666666447,0.11138443258371922,-112.424612595688,-0.613162641609939,69.0,0.34033104401924885,0.8599011622642402,8.053994956985469e-07,50.09440779070761,-0.8321000524666485,69.0,0.9739842563669227,nan
89.06666666666418,A03,A01,1,150.28033315534407,84.066907511817,83.96666666666447,0.10024084515254117,-112.424612595688,-0.613162641609939,69.0,0.34033104401924885,0.8599011622642402,8.053994956985469e-07,25.497997940097612,50.88515757740027,69.0,0.9557368398716084,nan
89.06666666666418,A04,A01,1,135.56909489099917,84.05710267573117,83.96666666666447,0.0904360090667069,-112.424612595688,-0.613162641609939,69.0,0.34033104401924885,0.8599011622642402,8.053994956985469e-07,10.205690279018466,-48.54984203822922,69.0,1.0405391692021708,nan
94.19999999999722,A03,A02,1,55.79573790094003,89.20393997961129,89.16666666666417,0.03727331294712144,50.05301559971055,-0.8334211681718092,69.0,0.44033497749773914,0.5349961550797238,8.053994956985469e-07,24.16682305425253,50.51063086353943,69.0,0.9328473581592734,nan
94.19999999999722,A04,A02,1,59.982651085241486,89.20666730807648,89.16666666666417,0.040000641412305527,50.05301559971055,-0.8334211681718092,69.0,0.44033497749773914,0.5349961550797238,8.053994956985469e-07,8.037149850901422,-48.0383895220144,69.0,0.9986591742225885,nan
94.26666666666388,A01,A02,1,160.93843271309262,89.27400988725738,89.16666666666417,0.10734322059320789,50.05301559971055,-0.8334211681718092,69.0,0.44033497749773914,0.5349961550797238,8.053994956985469e-07,-113.8518907878351,-0.538205076888414,69.0,1.312290566162063,nan
99.46666666666358,A02,A03,1,56.800259341184606,94.4711849593828,94.43333333333054,0.03785162605225878,24.111435385603826,50.50983259903607,69.0,0.5496942472133116,0.3871929664954531,8.053994956985469e-07,43.89753344085043,-0.9637018713936496,69.0,1.037241896075705,nan
99.49999999999692,A04,A03,1,100.19140317051982,94.50009078590776,94.43333333333054,0.06675745257722099,24.111435385603826,50.50983259903607,69.0,0.5496942472133116,0.3871929664954531,8.053994956985469e-07,5.401936344548763,-48.12065696853441,69.0,1.0131592376395164,nan
99.53333333333025,A01,A03,1,147.02098247169872,94.5313128089275,94.43333333333054,0.09797947559695785,24.111435385603826,50.50983259903607,69.0,0.5496942472133116,0.3871929664954531,8.053994956985469e-07,-114.90705337092808,-0.5288134412378083,69.0,1.317524474754742,nan
104.69999999999662,A02,A04,1,62.86761894997111,99.70861951987816,99.66666666666357,0.041952853214581864,5.340654479598399,-48.12006391059981,69.0,0.5643082124644898,0.4515447213620929,8.053994956985469e-07,41.14057971320129,-0.47651843658998466,69.0,0.9864447350563372,nan
104.73333333332995,A01,A04,1,128.11780926472818,99.75206283614213,99.66666666666357,0.08539616947855677,5.340654479598399,-48.12006391059981,69.0,0.5643082124644898,0.4515447213620929,8.053994956985469e-07,-115.72012145987506,-0.8091410925108973,69.0,1.2767075085240014,nan
104.73333333332995,A03,A04,1,101.14042546394882,99.73412671085494,99.66666666666357,0.06746004419136398,5.340654479598399,-48.12006391059981,69.0,0.5643082124644898,0.4515447213620929,8.053994956985469e-07,21.151370643080366,50.80222538738122,69.0,1.0181562571317178,nan
109.99999999999632,A04,A01,1,129.74502449944922,105.01981994569054,104.93333333332994,0.08648661236060207,-115.74597358560601,-0.8054358872913204,69.0,0.3431027623804049,0.9369707711004015,8.053994956985469e-07,0.6695681805634581,-48.32465923952608,69.0,1.0562288791030594,nan
110.03333333332965,A02,A01,1,158.66163756769714,105.03911852306665,104.93333333332994,0.10578518973670725,-115.74597358560601,-0.8054358872913204,69.0,0.3431027623804049,0.9369707711004015,8.053994956985469e-07,38.353532408080795,-0.510522527815249,69.0,0.9824998025886728,nan
110.03333333332965,A03,A01,1,148.70768494585172,105.03234765484194,104.93333333332994,0.0990143215120014,-115.74597358560601,-0.8054358872913204,69.0,0.3431027623804049,0.9369707711004015,8.053994956985469e-07,20.14011227527969,50.90719083173916,69.0,0.9766765303711472,nan
115.19999999999602,A03,A02,1,53.40057655346247,110.20229297181639,110.16666666666298,0.03562630515341425,38.29429205540392,-0.5087750781515784,69.0,0.4555907418198868,0.5289296283625662,8.053994956985469e-07,18.70277814961035,50.667472092110856,69.0,0.954350370533331,nan
115.19999999999602,A04,A02,1,58.80533082319493,110.20589483356909,110.16666666666298,0.039228166906113415,38.29429205540392,-0.5087750781515784,69.0,0.4555907418198868,0.5289296283625662,8.053994956985469e-07,-1.5622663209947365,-47.85674271170118,69.0,1.0149561547847776,nan
115.26666666666269,A01,A02,1,152.67908494379608,110.26843118019495,110.16666666666298,0.10176451353197535,38.29429205540392,-0.5087750781515784,69.0,0.4555907418198868,0.5289296283625662,8.053994956985469e-07,-117.28116438283485,-0.7331317989696521,69.0,1.3907041283299961,nan
120.43333333332906,A02,A03,1,54.13123567990313,115.43601934037054,115.39999999999601,0.03601934037452281,18.655515828580207,50.668547419972676,69.0,0.5809524284467483,0.37676441791874216,8.053994956985469e-07,32.15909134913706,-0.5466755710641378,69.0,1.04533152482651,nan
120.46666666666239,A04,A03,1,100.6977985512752,115.46705819211518,115.39999999999601,0.06705819211916264,18.655515828580207,50.668547419972676,69.0,0.5809524284467483,0.37676441791874216,8.053994956985469e-07,-4.251647898543894,-47.877502762684855,69.0,1.0318851183522944,nan
120.49999999999572,A01,A03,1,145.11691036161133,115.49675722727534,115.39999999999601,0.09675722727932623,18.655515828580207,50.668547419972676,69.0,0.5809524284467483,0.37676441791874216,8.053994956985469e-07,-118.29639707259622,-0.6981430168871368,69.0,1.3840180048553625,nan
125.6666666666621,A02,A04,1,61.74646227800021,120.67449603680285,120.63333333332905,0.0411627034738018,-4.319487606559331,-47.87706192309098,69.0,0.580915301311978,0.45366369843649057,8.053994956985469e-07,29.38854622065982,-0.07816996403724162,69.0,1.0011280218550525,nan
125.69999999999543,A01,A04,1,122.23434706561295,120.71475894633704,120.63333333332905,0.081425613007994,-4.319487606559331,-47.87706192309098,69.0,0.580915301311978,0.45366369843649057,8.053994956985469e-07,-119.12298140042014,-1.01211196227805,69.0,1.3288135688196643,nan
125.69999999999543,A03,A04,1,101.79332464476511,120.70123741160448,120.63333333332905,0.06790407827543277,-4.319487606559331,-47.87706192309098,69.0,0.580915301311978,0.45366369843649057,8.053994956985469e-07,15.686735072880419,50.90127241156971,69.0,1.0439370480205963,nan
130.9666666666618,A04,A01,1,123.72727651798684,125.98249878101652,125.89999999999542,0.08249878102110131,-119.15814001316748,-1.0116754822947864,69.0,0.3458634925404402,0.9863162372217321,8.053994956985469e-07,-9.02350749542003,-48.10639212448499,69.0,1.0662465875842027,nan
130.99999999999514,A02,A01,1,150.42213140729885,126.00025912641786,125.89999999999542,0.1002591264224435,-119.15814001316748,-1.0116754822947864,69.0,0.3458634925404402,0.9863162372217321,8.053994956985469e-07,26.63844795356484,-0.19012030014732156,69.0,0.9875847261771463,nan
